uri,name,type,n_variable,n_words,n_words_unique,n_characters,avg_char_per_word,n_loop,n_ifthen,arg_name,arg_type,arg_value,line,docs
parser/test3/utils/download_manager.py:DownloadManager:_record_sizes_checksums,DownloadManager:_record_sizes_checksums,method,4,8,8,145,18.12,1,0,"['self', 'url_or_urls', 'downloaded_path_or_paths']","[None, ' NestedDataStructure', ' NestedDataStructure']","[None, None, None]",131,"['        """"""Record size/checksum of downloaded files.""""""\n']"
parser/test3/utils/download_manager.py:DownloadManager:download_custom,DownloadManager:download_custom,method,23,56,43,913,16.3,1,1,"['self', 'url_or_urls', 'custom_download']","[None, None, None]","[None, None, None]",137,"['        """"""\n', '        Download given urls(s) by calling `custom_download`.\n', '\n', '        Args:\n', '            url_or_urls: url or `list`/`dict` of urls to download and extract. Each\n', '                url is a `str`.\n', '            custom_download: Callable with signature (src_url: str, dst_path: str) -> Any\n', '                as for example `tf.io.gfile.copy`, that lets you download from google storage\n', '\n', '        Returns:\n', '            downloaded_path(s): `str`, The downloaded paths matching the given input\n', '                url_or_urls.\n', '        """"""\n']"
parser/test3/utils/download_manager.py:DownloadManager:download,DownloadManager:download,method,2,6,6,96,16.0,0,0,['self'],[None],[None],176,"['        """"""Download given url(s).\n', '\n', '        Args:\n', '            url_or_urls: url or `list`/`dict` of urls to download and extract. Each\n', '                url is a `str`.\n', '\n', '        Returns:\n', '            downloaded_path(s): `str`, The downloaded paths matching the given input\n', '                url_or_urls.\n', '        """"""\n']"
parser/test3/utils/download_manager.py:DownloadManager:_download,DownloadManager:_download,method,5,8,8,169,21.12,0,1,"['self', 'url_or_filename', 'download_config']","[None, ' str', ' DownloadConfig']","[None, None, None]",216,[]
parser/test3/utils/download_manager.py:DownloadManager:iter_archive,DownloadManager:iter_archive,method,16,46,38,514,11.17,2,1,"['self', 'path']","[None, None]","[None, None]",222,"['        """"""Returns iterator over files within archive.\n', '\n', '        Args:\n', '            path: path to archive.\n', '\n', '        Returns:\n', '            Generator yielding tuple (path_within_archive, file_obj).\n', '            File-Obj are opened in byte mode (io.BufferedReader)\n', '        """"""\n']"
parser/test3/utils/download_manager.py:DownloadManager:extract,DownloadManager:extract,method,13,21,20,462,22.0,0,0,"['self', 'path_or_paths', 'num_proc']","[None, None, None]","[None, None, 'None']",247,"['        """"""Extract given path(s).\n', '\n', '        Args:\n', '            path_or_paths: path or `list`/`dict` of path of file to extract. Each\n', '                path is a `str`.\n', '            num_proc: Use multi-processing if `num_proc` > 1 and the length of\n', '                `path_or_paths` is larger than `num_proc`\n', '\n', '        Returns:\n', '            extracted_path(s): `str`, The extracted paths matching the given input\n', '                path_or_paths.\n', '        """"""\n']"
parser/test3/utils/download_manager.py:DownloadManager:download_and_extract,DownloadManager:download_and_extract,method,2,2,2,46,23.0,0,0,"['self', 'url_or_urls']","[None, None]","[None, None]",273,"['        """"""Download and extract given url_or_urls.\n', '\n', '        Is roughly equivalent to:\n', '\n', '        ```\n', '        extracted_paths = dl_manager.extract(dl_manager.download(url_or_urls))\n', '        ```\n', '\n', '        Args:\n', '            url_or_urls: url or `list`/`dict` of urls to download and extract. Each\n', '                url is a `str`.\n', '\n', '        Returns:\n', '            extracted_path(s): `str`, extracted paths of given URL(s).\n', '        """"""\n']"
parser/test3/utils/download_manager.py:DownloadManager:get_recorded_sizes_checksums,DownloadManager:get_recorded_sizes_checksums,method,2,2,2,43,21.5,0,0,['self'],[None],[None],291,[]
parser/test3/utils/filelock.py:logger,logger,function,4,8,6,72,9.0,0,0,[],[],[],80,"['    """"""Returns the logger instance used in this module.""""""\n']"
parser/test3/utils/filelock.py:Timeout,Timeout,class,11,20,17,158,7.9,0,0,[],[],[],89,[]
parser/test3/utils/filelock.py:_Acquire_ReturnProxy,_Acquire_ReturnProxy,class,7,19,15,164,8.63,0,0,[],[],[],117,[]
parser/test3/utils/filelock.py:BaseFileLock,BaseFileLock,class,54,245,139,2322,9.48,1,6,[],[],[],130,[]
parser/test3/utils/filelock.py:WindowsFileLock,WindowsFileLock,class,15,49,32,457,9.33,0,0,[],[],[],349,[]
parser/test3/utils/filelock.py:UnixFileLock,UnixFileLock,class,12,36,27,343,9.53,0,0,[],[],[],392,[]
parser/test3/utils/filelock.py:SoftFileLock,SoftFileLock,class,14,35,26,319,9.11,0,0,[],[],[],425,[]
parser/test3/utils/filelock.py:Timeout:__init__,Timeout:__init__,method,3,4,4,35,8.75,0,0,"['self', 'lock_file']","[None, None]","[None, None]",95,"['        """""" """"""\n']"
parser/test3/utils/filelock.py:Timeout:__str__,Timeout:__str__,method,7,11,10,75,6.82,0,0,['self'],[None],[None],101,[]
parser/test3/utils/filelock.py:_Acquire_ReturnProxy:__init__,_Acquire_ReturnProxy:__init__,method,3,4,4,25,6.25,0,0,"['self', 'lock']","[None, None]","[None, None]",118,[]
parser/test3/utils/filelock.py:_Acquire_ReturnProxy:__enter__,_Acquire_ReturnProxy:__enter__,method,2,2,2,15,7.5,0,0,['self'],[None],[None],122,[]
parser/test3/utils/filelock.py:_Acquire_ReturnProxy:__exit__,_Acquire_ReturnProxy:__exit__,method,2,3,3,30,10.0,0,0,"['self', 'exc_type', 'exc_value', 'traceback']","[None, None, None, None]","[None, None, None, None]",125,[]
parser/test3/utils/filelock.py:BaseFileLock:__init__,BaseFileLock:__init__,method,10,15,15,209,13.93,0,0,"['self', 'lock_file', 'timeout', 'max_filename_length']","[None, None, None, None]","[None, None, '-1', '255']",135,"['        """""" """"""\n']"
parser/test3/utils/filelock.py:BaseFileLock:lock_file,BaseFileLock:lock_file,method,2,2,2,21,10.5,0,0,['self'],[None],[None],161,"['        """"""\n', '        The path to the lock file.\n', '        """"""\n']"
parser/test3/utils/filelock.py:BaseFileLock:timeout,BaseFileLock:timeout,method,2,2,2,19,9.5,0,0,['self'],[None],[None],168,"['        """"""\n', '        You can set a default timeout for the filelock. It will be used as\n', '        fallback value in the acquire method, if no timeout value (*None*) is\n', '        given.\n', '\n', '        If you want to disable the timeout, set it to a negative value.\n', '\n', '        A timeout of 0 means, that there is exactly one attempt to acquire the\n', '        file lock.\n', '\n', '        .. versionadded:: 2.0.0\n', '        """"""\n']"
parser/test3/utils/filelock.py:BaseFileLock:timeout,BaseFileLock:timeout,method,2,2,2,19,9.5,0,0,['self'],[None],[None],184,"['        """""" """"""\n']"
parser/test3/utils/filelock.py:BaseFileLock:_acquire,BaseFileLock:_acquire,method,1,2,2,26,13.0,0,0,['self'],[None],[None],192,"['        """"""\n', '        Platform dependent. If the file lock could be\n', '        acquired, self._lock_file_fd holds the file descriptor\n', '        of the lock file.\n', '        """"""\n']"
parser/test3/utils/filelock.py:BaseFileLock:_release,BaseFileLock:_release,method,1,2,2,26,13.0,0,0,['self'],[None],[None],200,"['        """"""\n', '        Releases the lock and sets self._lock_file_fd to None.\n', '        """"""\n']"
parser/test3/utils/filelock.py:BaseFileLock:is_locked,BaseFileLock:is_locked,method,2,5,5,33,6.6,0,0,['self'],[None],[None],210,"['        """"""\n', '        True, if the object holds the file lock.\n', '\n', '        .. versionchanged:: 2.0.0\n', '\n', '            This was previously a method and is now a property.\n', '        """"""\n']"
parser/test3/utils/filelock.py:BaseFileLock:acquire,BaseFileLock:acquire,method,22,93,63,788,8.47,1,3,"['self', 'timeout', 'poll_intervall']","[None, None, None]","[None, 'None', '0.05']",220,"['        """"""\n', '        Acquires the file lock or fails with a :exc:`Timeout` error.\n', '\n', '        .. code-block:: python\n', '\n', '            # You can use this method in the context manager (recommended)\n', '            with lock.acquire():\n', '                pass\n', '\n', '            # Or use an equivalent try-finally construct:\n', '            lock.acquire()\n', '            try:\n', '                pass\n', '            finally:\n', '                lock.release()\n', '\n', '        :arg float timeout:\n', '            The maximum time waited for the file lock.\n', '            If ``timeout < 0``, there is no timeout and this method will\n', '            block until the lock could be acquired.\n', '            If ``timeout`` is None, the default :attr:`~timeout` is used.\n', '\n', '        :arg float poll_intervall:\n', '            We check once in *poll_intervall* seconds if we can acquire the\n', '            file lock.\n', '\n', '        :raises Timeout:\n', '            if the lock could not be acquired in *timeout* seconds.\n', '\n', '        .. versionchanged:: 2.0.0\n', '\n', '            This method returns now a *proxy* object instead of *self*,\n', '            so that it can be used in a with statement without side effects.\n', '        """"""\n']"
parser/test3/utils/filelock.py:BaseFileLock:release,BaseFileLock:release,method,13,37,29,318,8.59,0,2,"['self', 'force']","[None, None]","[None, 'False']",293,"['        """"""\n', '        Releases the file lock.\n', '\n', '        Please note, that the lock is only completly released, if the lock\n', '        counter is 0.\n', '\n', '        Also note, that the lock file itself is not automatically deleted.\n', '\n', '        :arg bool force:\n', '            If true, the lock counter is ignored and the lock is released in\n', '            every case.\n', '        """"""\n']"
parser/test3/utils/filelock.py:BaseFileLock:__enter__,BaseFileLock:__enter__,method,2,3,3,25,8.33,0,0,['self'],[None],[None],122,"['    """"""\n', '    Implements the base class of a file lock.\n', '    """"""\n']"
parser/test3/utils/filelock.py:BaseFileLock:__exit__,BaseFileLock:__exit__,method,2,3,3,25,8.33,0,0,"['self', 'exc_type', 'exc_value', 'traceback']","[None, None, None, None]","[None, None, None, None]",125,[]
parser/test3/utils/filelock.py:BaseFileLock:__del__,BaseFileLock:__del__,method,2,3,3,35,11.67,0,0,['self'],[None],[None],330,[]
parser/test3/utils/filelock.py:BaseFileLock:hash_filename_if_too_long,BaseFileLock:hash_filename_if_too_long,method,12,28,23,286,10.21,0,1,"['self', 'path', 'max_length']","[None, ' str', ' int']","[None, None, None]",334,[]
parser/test3/utils/filelock.py:WindowsFileLock:_acquire,WindowsFileLock:_acquire,method,12,30,25,260,8.67,0,0,['self'],[None],[None],192,"['        """"""\n', '        Platform dependent. If the file lock could be\n', '        acquired, self._lock_file_fd holds the file descriptor\n', '        of the lock file.\n', '        """"""\n']"
parser/test3/utils/filelock.py:WindowsFileLock:_release,WindowsFileLock:_release,method,7,15,15,158,10.53,0,0,['self'],[None],[None],200,"['        """"""\n', '        Releases the lock and sets self._lock_file_fd to None.\n', '        """"""\n']"
parser/test3/utils/filelock.py:UnixFileLock:_acquire,UnixFileLock:_acquire,method,10,23,21,205,8.91,0,0,['self'],[None],[None],192,"['        """"""\n', '        Platform dependent. If the file lock could be\n', '        acquired, self._lock_file_fd holds the file descriptor\n', '        of the lock file.\n', '        """"""\n']"
parser/test3/utils/filelock.py:UnixFileLock:_release,UnixFileLock:_release,method,5,9,9,99,11.0,0,0,['self'],[None],[None],200,"['        """"""\n', '        Releases the lock and sets self._lock_file_fd to None.\n', '        """"""\n']"
parser/test3/utils/filelock.py:SoftFileLock:_acquire,SoftFileLock:_acquire,method,9,21,19,165,7.86,0,0,['self'],[None],[None],192,"['        """"""\n', '        Platform dependent. If the file lock could be\n', '        acquired, self._lock_file_fd holds the file descriptor\n', '        of the lock file.\n', '        """"""\n']"
parser/test3/utils/filelock.py:SoftFileLock:_release,SoftFileLock:_release,method,5,10,10,115,11.5,0,0,['self'],[None],[None],200,"['        """"""\n', '        Releases the lock and sets self._lock_file_fd to None.\n', '        """"""\n']"
parser/test3/utils/file_utils.py:init_hf_modules,init_hf_modules,function,10,30,21,392,13.07,0,3,"['hf_modules_cache', 'str]] ']","[' Optional[Union[Path', None]","[None, ' None']",44,"['    """"""\n', '    Add hf_modules_cache to the python path.\n', ""    By default hf_modules_cache='~/.cache/huggingface/modules'.\n"", '    It can also be set with the environment variable HF_MODULES_CACHE.\n', '    This is used to add modules such as `datasets_modules`\n', '    """"""\n']"
parser/test3/utils/file_utils.py:temp_seed,temp_seed,function,44,93,72,1219,13.11,0,9,"['seed', 'set_pytorch', 'set_tensorflow']","[' int', None, None]","[None, 'False', 'False']",64,"['    """"""Temporarily set the random seed. This works for python numpy, pytorch and tensorflow.""""""\n']"
parser/test3/utils/file_utils.py:is_remote_url,is_remote_url,function,4,11,11,93,8.45,0,0,['url_or_filename'],[' str'],[None],117,[]
parser/test3/utils/file_utils.py:is_local_path,is_local_path,function,2,6,6,98,16.33,0,0,['url_or_filename'],[' str'],[None],122,[]
parser/test3/utils/file_utils.py:is_relative_path,is_relative_path,function,2,6,6,78,13.0,0,0,['url_or_filename'],[' str'],[None],129,[]
parser/test3/utils/file_utils.py:hf_bucket_url,hf_bucket_url,function,8,19,14,253,13.32,0,3,"['identifier', 'filename', 'use_cdn', 'dataset']","[' str', ' str', None, None]","[None, None, 'False', 'True']",133,[]
